,material_id,full_formula,band_gap,is_gap_direct,direct_gap,p_ex1_norm,p_ex1_degen,n_ex1_norm,n_ex1_degen,cbm_hybridization,cbm_character_1,cbm_specie_1,cbm_location_1,cbm_score_1,vbm_hybridization,vbm_character_1,vbm_specie_1,vbm_location_1,vbm_score_1
20632,mp-1199850,Bi2H36C6S6O36F18,,,,,,,,,,,,,,,,,
20633,mp-1200219,V16Cr8O52,,,,,,,,,,,,,,,,,
20634,mp-1200479,Ba4Lu4Co16O28,,,,,,,,,,,,,,,,,
20635,mp-1200564,Zn2Si6Ge2H70C26Br2O2,,,,,,,,,,,,,,,,,
20636,mp-1200757,Al4H40C12N4,,,,,,,,,,,,,,,,,
20637,mp-1200902,Sr8Fe12O24,,,,,,,,,,,,,,,,,
20638,mp-1200960,K4Na4Sm8Nb4O26,,,,,,,,,,,,,,,,,
20639,mp-1201070,Rb2Nb8Br22,,,,,,,,,,,,,,,,,
20640,mp-1201078,Na16Te8W16O72,,,,,,,,,,,,,,,,,
20641,mp-1201177,Ca2B8H40N4,,,,,,,,,,,,,,,,,
20642,mp-1201348,Th2H36S4O34,,,,,,,,,,,,,,,,,
20643,mp-1201420,Rb6Y3N15O45,,,,,,,,,,,,,,,,,
20644,mp-1201519,K4Na4Nd8Nb4O26,,,,,,,,,,,,,,,,,
20645,mp-1201529,V4B4Pb16O32,,,,,,,,,,,,,,,,,
20646,mp-1201960,Cs24Ga8P16,,,,,,,,,,,,,,,,,
20647,mp-1202104,K2Ca14Si6O24F6,,,,,,,,,,,,,,,,,
20648,mp-1202176,Li2Y6Si4O16F4,,,,,,,,,,,,,,,,,
20649,mp-1202301,P4H72Pt4C24S12Cl4F24,,,,,,,,,,,,,,,,,
20650,mp-1202326,Ni4P8Pb8O32,,,,,,,,,,,,,,,,,
20651,mp-1202709,K8Sn4H8Cl16O4,,,,,,,,,,,,,,,,,
20652,mp-1202872,K8B8C8N8F24,,,,,,,,,,,,,,,,,
20653,mp-1202937,Al12H96C24N12,,,,,,,,,,,,,,,,,
20654,mp-1203024,Sb4Ir2C6O6F26,,,,,,,,,,,,,,,,,
20655,mp-1203349,K4Li2V10H20O38,,,,,,,,,,,,,,,,,
20656,mp-1203483,B4H24N4,,,,,,,,,,,,,,,,,
20657,mp-1203517,Cs4H24C8S8N4O16,,,,,,,,,,,,,,,,,
20658,mp-1203708,K2Ho4Cu2Mo8O32,,,,,,,,,,,,,,,,,
20659,mp-1204081,Cu12Mo4H96C32S12I12N8O4,,,,,,,,,,,,,,,,,
20660,mp-1204443,P4H72Pt4C24S12Br4F24,,,,,,,,,,,,,,,,,
20661,mp-1204544,In4Te8O20F4,,,,,,,,,,,,,,,,,
20662,mp-1204595,Gd16Si8S12O28,,,,,,,,,,,,,,,,,
20663,mp-1204629,P16H216C80N32Cl8,,,,,,,,,,,,,,,,,
20664,mp-1204843,Rb4C8S8N4O20F24,,,,,,,,,,,,,,,,,
20665,mp-1204908,K4U4V4I4O40,,,,,,,,,,,,,,,,,
20666,mp-1204978,Si6B6H36C12N6Cl12,,,,,,,,,,,,,,,,,
20667,mp-1205200,Zn4H32N24O48,,,,,,,,,,,,,,,,,
20668,mp-1205264,Na28Mn20P12H24O60F52,,,,,,,,,,,,,,,,,
20669,mp-1244594,La8Mn2S12O2,,,,,,,,,,,,,,,,,
20670,mp-15382,Tm4P20O56,,,,,,,,4.883245433182816,s,P,0.31812;0.978279;0.89308,0.01867412953473464,3.723039392737384,p,O,0.923652;0.854878;0.887351,0.045173410649827335
20671,mp-15415,K16Ga8As16,,,,,,,,4.36467852643997,p,Ga,0.717259;0.845847;0.254943,0.02762435162406795,3.3093336723702667,p,As,0.973587;0.732941;0.275689,0.08234384631714256
20672,mp-15416,Rb16Ga8As16,,,,,,,,4.39982931392339,p,As,0.535252;0.729766;0.779037,0.02565404886667793,3.3151542632515643,p,As,0.464748;0.270234;0.220963,0.08039807262193527
20673,mp-15417,K16Ga8P16,,,,,,,,4.163500168306965,p,Ga,0.716949;0.853852;0.254501,0.045964778386693314,3.323485220226914,p,P,0.535834;0.734962;0.778169,0.07925084361381524
20674,mp-15431,Na16Ga16As24,,,,,,,,4.662554891773762,p,As,0.70562;0.250322;0.320832,0.028809724771654926,3.9253839947272597,p,As,0.556608;0.659717;0.397638,0.0369135844260514
20675,mp-15432,K16Ga16As24,,,,,,,,4.620680965286599,p,As,0.662517;0.253996;0.676695,0.03435254082876292,3.937391436902202,p,As,0.039825;0.967894;0.178449,0.04395301888602144
20676,mp-15433,K16Ga16Sb24,,,,,,,,4.597941531728271,s,Ga,0.234527;0.591971;0.239943,0.032242186226496355,3.9795243577997352,p,Sb,0.53318;0.027504;0.326573,0.035836857468657835
20677,mp-15437,Mg4P16O44,,,,,,,,4.5804698660761485,s,P,0.320696;0.325236;0.941043,0.028590383333430582,3.3695747821739728,p,O,0.54904;0.216375;0.702916,0.05643670992706334
20678,mp-15438,Zn4P16O44,,,,,,,,4.5212015856887815,s,Zn,0.885095;0.009433;0.132156,0.035660505455806235,3.5550236817040366,p,O,0.817334;0.816132;0.051961,0.05222819167038145
20679,mp-15500,Sr32Ti8P32,1.4316,1.0,1.4316,0.0,1.0,0.0,1.0,3.4554212448717614,d,Ti,0.0;0.5;0.25,0.0888735003173258,4.200690574417126,p,P,0.108755;0.108755;0.891245,0.033555718814134994
20680,mp-15501,Sr32Ti8As32,,,,,,,,3.4774964652459204,d,Ti,0.0;0.0;0.0,0.10608964658823658,4.209905785825425,p,As,0.115475;0.60854;0.855548,0.03195716707802338
20681,mp-15502,Ba32Ti8P32,1.0669999999999995,1.0,1.0669999999999995,0.0,1.0,0.0,1.0,3.825897255403466,d,Ti,0.0;0.5;0.25,0.078266951298358,4.3088952906306055,p,P,0.350016;0.896343;0.389499,0.027206019713057143
20682,mp-15503,Ba32Ti8As32,1.0497999999999998,1.0,1.0497999999999998,0.0,1.0,0.0,1.0,3.8330922027561165,d,Ti,0.0;0.5;0.25,0.0804604197017141,4.298728172662823,p,As,0.89522;0.388481;0.351356,0.030564685654332683
20683,mp-16585,Hg8B32O56,,,,,,,,4.0223277092435215,s,Hg,0.138873;0.384961;0.617189,0.0669295400102996,4.167709579132746,p,O,0.403198;0.1343;0.095325,0.028741767530385837
20684,mp-16587,Dy16Si8S12O28,,,,,,,,3.2439780585660305,d,Dy,0.144106;0.158384;0.985722,0.1134324907785252,3.067298051459863,p,S,0.375;0.625;0.75,0.1890726760878256
20685,mp-16590,Tb16Si8S12O28,,,,,,,,3.2224566744080483,d,Tb,0.841812;0.855932;0.51412,0.1101639061481797,3.01722593268115,p,S,0.375;0.625;0.75,0.20789250362310946
20686,mp-16591,Tm16Si8S12O28,,,,,,,,3.3990093367007947,d,Tm,0.144618;0.159233;0.985385,0.09604750468510204,3.1796355284210294,p,S,0.875;0.125;0.75,0.1620061269347331
20687,mp-16671,Pr4Mo20O32,,,,,,,,3.724176686461561,d,Mo,0.358537;0.989798;0.080651,0.07767322808385131,3.563936618115645,d,Mo,0.374047;0.802713;0.86442,0.08043428867824041
20688,mp-16673,Sm4Mo20O32,,,,,,,,3.7252494908966804,d,Mo,0.645873;0.990539;0.078129,0.06658245584630602,3.7667947535808395,d,Mo,0.145873;0.009461;0.421871,0.050775450201852035
20689,mp-16861,Na20Ge4As12,,,,,,,,3.6716444787623614,s,Ge,0.35678;0.342429;0.58777,0.06900103601385063,2.9397643960225817,p,As,0.759742;0.638993;0.769631,0.08847338571909773
20690,mp-16889,Na12Sn4Se14,,,,,,,,3.3860773847731602,s,Sn,0.927212;0.752789;0.362656,0.08652156135709141,2.829341572401136,p,Se,0.136094;0.269253;0.018271,0.0853736650844535
20691,mp-16921,K4Na16Ge4As12,,,,,,,,3.3382337609117574,p,Ge,0.75;0.084345;0.206,0.10247220724655716,2.9308841560494567,p,As,0.25;0.908623;0.639656,0.0876032737525091
20692,mp-16961,Na12Si4Se14,,,,,,,,3.7788461174288166,s,Si,0.076863;0.236157;0.640778,0.07748544696385365,2.7950237196909447,p,Se,0.799916;0.308725;0.606235,0.07929003110798921
20693,mp-17048,Rb8W4S16,,,,,,,,2.4246795753955537,d,W,0.75;0.754122;0.571051,0.18350277409519827,2.8996258870139084,p,S,0.75;0.216923;0.099279,0.0645522761868425
20694,mp-17060,Na8Al8Se16,,,,,,,,4.162720532408216,s,Al,0.287723;0.416344;0.348339,0.04086863042025125,2.814472931587784,p,Se,0.260704;0.636361;0.45363,0.0975412979093972
20695,mp-17120,Cs12K6Al2Sb8,,,,,,,,4.0093113835476135,p,Al,0.666667;0.333333;0.75,0.05361476809002042,2.7953237203186925,p,Sb,0.0;0.0;0.0,0.13890066364924722
20696,mp-17148,Na12Ga4Se12,2.0844,0.0,2.1395,1.1102932670847871,2.0,0.0,1.0,3.681422841802228,s,Ga,0.14434;0.333443;0.082103,0.09204650727300374,2.702258793641064,p,Se,0.260515;0.049436;0.071066,0.08983576226449393
20697,mp-17172,Tl8Te4S12,1.2639,0.0,1.3249,0.0,1.0,0.31818182,2.0,3.5519348868083283,p,Te,0.785413;0.573492;0.75,0.08302655658542471,3.2892357317356886,p,S,0.218093;0.087221;0.108806,0.06517914113655009
20698,mp-17473,Na16Al16As24,,,,,,,,3.9121356806941963,p,As,0.210787;0.750069;0.174232,0.07699316656761276,3.650274577182774,p,As,0.950716;0.660545;0.895138,0.0422317850953127
20699,mp-17490,Rb20Si4As12,,,,,,,,3.8003777296672543,p,Si,0.75;0.238813;0.075474,0.0839616582001448,2.9718143761436044,p,As,0.75;0.187372;0.936865,0.08079271069269314
20700,mp-17648,Yb10Si6S2O24,,,,,,,,,,,,,,,,,
20701,mp-17792,K4Hg6Ge4S16,,,,,,,,3.774618591642144,s,Hg,0.894518;0.803145;0.25376,0.06985184432727548,3.0941282456704813,p,S,0.225015;0.810421;0.770992,0.10725406258790154
20702,mp-17888,K4Zr6O2F24,,,,,,,,2.336488291650205,d,Zr,0.96838;0.422386;0.422386,0.16706219816730758,3.1710053620527683,p,O,0.714844;0.714844;0.714844,0.12782428011440505
20703,mp-17978,Rb20Ge4P12,,,,,,,,3.898137137200675,p,Ge,0.25;0.581156;0.280328,0.08473020685077531,3.0278560472522478,p,P,0.75;0.20794;0.136756,0.08486660924911238
20704,mp-18040,K4Pr4F16,7.1334,0.0,7.1953000000000005,0.23529412,2.0,0.0,1.0,2.5106800353799392,d,Pr,0.75;0.248386;0.061065,0.19445483596387947,2.604182410605292,p,F,0.25;0.589492;0.806627,0.15011998790366074
20705,mp-18065,Ba4Ca4Al4F28,,,,,,,,3.719460257962373,s,Ba,0.242583;0.248115;0.067621,0.06079803826174165,2.2005157667545245,p,F,0.637351;0.916641;0.807261,0.20790110302226888
20706,mp-18073,K14Ta2As8,1.0401,1.0,1.0401,0.0,1.0,0.0,1.0,2.635303162427979,d,Ta,0.498713;0.326881;0.5,0.3280502717393415,2.667008015135496,p,As,0.577905;0.59024;0.5,0.11214760088316013
20707,mp-18115,K4Sn4Hg6S16,,,,,,,,3.7415951694679785,s,Sn,0.124616;0.55129;0.363965,0.058405540744263275,3.030648854369093,p,S,0.70414;0.279015;0.732877,0.13130069105697173
20708,mp-18139,Na20Si4As12,,,,,,,,3.9583883917343634,s,Si,0.640374;0.070345;0.415355,0.06336845105151953,2.85486206879889,p,As,0.765293;0.417261;0.77583,0.09008602535767736
20709,mp-18165,Na12Ga4S12,2.7699000000000003,0.0,2.8478000000000003,0.5,1.0,0.0,1.0,3.4180536851684686,s,Ga,0.642664;0.66698;0.417787,0.1082322490722364,2.7091422284514373,p,S,0.257507;0.052683;0.071717,0.08911813878704519
20710,mp-18217,K12Al4Se12,,,,,,,,3.70620166182528,s,Se,0.685989;0.475899;0.198765,0.036569549121037576,2.642766220048742,p,Se,0.046619;0.608288;0.262361,0.11464652771065448
20711,mp-18311,Ba2Te2W4O18,3.4154,0.0,3.5594,0.5,1.0,0.8351831297667078,1.0,2.6804597508892467,d,W,0.302283;0.240943;0.176386,0.1712972893883778,3.0742567948696617,p,O,0.150007;0.997735;0.171473,0.07647757436733899
20712,mp-18317,Na20Sn4P12,,,,,,,,3.5143780733605827,s,Sn,0.147164;0.572134;0.089048,0.10120482299645044,2.9007402410070937,p,P,0.245158;0.402336;0.236274,0.09657455268515254
20713,mp-18361,K14Nb2As8,1.1283,1.0,1.1283,0.0,1.0,0.0,1.0,2.1655302642595737,d,Nb,0.498523;0.326577;0.5,0.3753683428633656,2.676209288479257,p,As,0.093651;0.806835;0.79759,0.1129692789714552
20714,mp-18378,K12Al4Te12,,,,,,,,3.637993097107132,s,Al,0.066058;0.104258;0.841416,0.09082394217445597,2.624260902814074,p,Te,0.053241;0.40375;0.734933,0.1274248365732961
20715,mp-18436,Rb4V4P8O28,,,,,,,,1.9221630748818936,d,V,0.898516;0.261479;0.759252,0.2281915902562096,2.524619923822953,d,V,0.898516;0.261479;0.759252,0.1891158180693447
20716,mp-18440,Rb14Nb2As8,,,,,,,,2.4449086201487025,d,Nb,0.498418;0.327323;0.5,0.3569842068011251,2.682212122847383,p,As,0.574815;0.580917;0.5,0.11120982745911524
20717,mp-18619,Na8Ge8Se20,,,,,,,,3.642863480449831,s,Ge,0.744757;0.255243;0.919933,0.06797211175216393,3.2570632572556066,p,Se,0.849803;0.150197;0.75,0.07551997344092973
20718,mp-18635,Sr12Ga2N10,0.31140000000000034,1.0,0.31140000000000034,0.0,1.0,0.0,1.0,3.930317758982632,p,N,0.715018;0.715018;0.25,0.04047493352505091,2.8428689194341272,p,N,0.333333;0.666667;0.5,0.14967901700250058
20719,mp-18990,Ba8Mn4B24O48,3.9824,0.0,4.3046,0.7071067811865476,3.0,0.0,1.0,3.4559452307763454,d,Ba,0.791888;0.791888;0.791888,0.0984816841096541,1.9202425563941101,d,Mn,0.0;0.0;0.0,0.5301291668637205
20720,mp-19116,Sr4Ca2Mo2O12,2.5611999999999995,0.0,2.6069999999999998,0.7071067811865476,1.0,0.0,1.0,1.8123331063985024,d,Mo,0.0;0.5;0.0,0.3776686850197677,2.702135126622168,p,O,0.769065;0.632233;0.550226,0.08481529931859409
20721,mp-19144,Rb4W4O14,2.4794,0.0,2.997,0.8660254037844386,1.0,0.7071067811865476,1.0,2.355108719124821,d,W,0.938859;0.556922;0.716943,0.1856928463140379,2.386338119345628,p,O,0.0;0.5;0.0,0.13776373318622412
20722,mp-19422,Na6V2S6O2,2.0266,0.0,2.1257,0.0,1.0,0.5,2.0,1.5228716002469018,d,V,0.703729;0.296271;0.885053,0.40670920440249775,2.178451901153272,p,S,0.187473;0.435135;0.500149,0.14959271139675526
20723,mp-21365,In4Sb4S12,1.4796000000000005,0.0,1.5884,0.7125906724069465,2.0,0.21428571,2.0,3.3792854891319246,p,Sb,0.75;0.972666;0.641734,0.08793585942277883,2.971575256354112,p,S,0.25;0.500368;0.383914,0.09135612399197483
20724,mp-21510,K4Na2In2As4,0.6228999999999998,1.0,0.6228999999999998,0.0,1.0,0.0,1.0,2.7918901858485063,s,In,0.25;0.5;0.75,0.1837005706746472,1.940852519099517,p,As,0.398244;0.180732;0.782488,0.2196362760366668
20725,mp-21511,K4Na2In2P4,1.0495,0.0,1.0526,0.4811252281736898,2.0,0.0,1.0,2.7194236021958176,s,In,0.25;0.5;0.75,0.20351944463603786,1.980601955800703,p,P,0.900775;0.615978;0.715202,0.21644765784041145
20726,mp-21547,Na24In8Sb16,,,,,,,,4.058207212250963,s,In,0.137626;0.125843;0.457817,0.05235224478074164,3.2791885121838544,p,Sb,0.738622;0.649097;0.461859,0.08318823427100977
20727,mp-21577,Na24In8P16,,,,,,,,4.052036525282665,s,In,0.844363;0.636523;0.789622,0.06543061496594492,3.3293235936657566,p,P,0.281911;0.87353;0.023137,0.05954640847769159
20728,mp-21622,Na24In8As16,,,,,,,,4.0364877518022295,p,As,0.289615;0.593444;0.273991,0.0227294556138862,3.308992696701272,p,As,0.778136;0.128301;0.477003,0.06484626326867092
20729,mp-21713,K8In12Cu4Se24,,,,,,,,4.172632634302552,s,In,0.845968;0.72084;0.614995,0.03576051294925287,2.802145367581121,d,Cu,0.561784;0.936837;0.750043,0.17287536500500264
20730,mp-21781,Sr8In16S32,,,,,,,,,,,,,,,,,
20731,mp-22506,Cs12In2As6,0.4969999999999999,0.0,0.5307,0.5,1.0,0.0,1.0,3.730344413342842,s,In,0.25;0.328391;0.278783,0.05750486206557728,2.5817707566519204,p,As,0.25;0.210715;0.489393,0.14700528526311735
20732,mp-23136,K2Bi2W4O16,2.7107,0.0,2.724600000000001,0.4714045160769865,2.0,0.7071067811865476,1.0,2.447217360701676,d,W,0.189765;0.198966;0.785961,0.17993552948175456,3.1261938828512825,p,O,0.875594;0.092317;0.971894,0.08196770779312931
20733,mp-23587,Ho4Se4Cl4O12,4.3681,0.0,4.4343,0.5121969140530155,2.0,0.27777778,2.0,3.251843127826203,p,Se,0.25;0.709198;0.133267,0.1009065210041834,3.155624533506125,p,Cl,0.75;0.058828;0.317232,0.08606123192474514
20734,mp-23592,Ag8Hg28As16I24,0.6403999999999999,0.0,0.6660999999999999,0.5385164807134505,6.0,0.0,1.0,4.824627439807255,s,Hg,0.789458;0.919016;0.052608,0.017736094817321982,4.2112407253323765,p,I,0.746173;0.664009;0.942575,0.028405103839134818
20735,mp-24141,Cs4H4Se4O16,3.6444,0.0,3.6488,0.33333333,2.0,0.0,1.0,3.53364729028959,s,Se,0.127623;0.279329;0.75581,0.056909247509512366,2.8088639802931734,p,O,0.979497;0.195312;0.684333,0.0926364824277388
20736,mp-24165,Li4H4Se2O10,,,,,,,,2.9536755184511927,s,Se,0.897253;0.284712;0.291796,0.10282761928929716,2.2780978521707045,p,O,0.812657;0.992626;0.325602,0.1344543082430003
20737,mp-24179,K4H24C8S8N4O16,,,,,,,,4.2636815524744645,s,C,0.088109;0.806088;0.470379,0.029871766724443333,2.9101128343917217,p,N,0.899754;0.262875;0.027823,0.11495104355859426
20738,mp-24180,Rb4H24C8S8N4O16,,,,,,,,4.281561915318386,s,C,0.413259;0.803599;0.973975,0.03160880097674905,3.3488331313416086,p,N,0.604879;0.262302;0.532311,0.07408202024895275
20739,mp-24215,Sc4H12Br12N4,,,,,,,,1.8283502495166493,d,Sc,0.397665;0.807886;0.552391,0.23227040357537945,2.660402089998059,p,Br,0.762091;0.314397;0.573071,0.1263599154028256
20740,mp-24216,Zn4Hg4As4H4O20,1.4085,0.0,1.4190999999999998,0.3,2.0,0.0,1.0,3.9154239881155433,s,Hg,0.75;0.613206;0.824895,0.06429216181079347,3.425741793837628,p,O,0.75;0.825901;0.068506,0.04824910845510006
20741,mp-24615,Li4H16Se4N4O16,,,,,,,,3.637853543327476,s,Se,0.361756;0.304307;0.601633,0.05343089777720119,2.9132703645742017,p,O,0.750887;0.804015;0.316236,0.09850218672883818
20742,mp-24765,K2Ho2H16Ru2C12N12O8,,,,,,,,2.6753567471592223,d,Ho,0.830892;0.169108;0.75,0.2674775241432905,1.8828239562218558,d,Ru,0.5;0.5;0.0,0.36600586388642303
20743,mp-24767,H48C16N4Cl4O16,,,,,,,,4.483048969692471,s,Cl,0.923533;0.73909;0.244457,0.04147387468736833,2.823782940934056,p,O,0.166481;0.250893;0.752886,0.08106343765670486
20744,mp-29297,Cd6Cl4O4,1.1749,0.0,1.2886000000000002,0.6103277807866851,2.0,0.0,1.0,3.1478992051800043,s,Cd,0.373166;0.588282;0.270329,0.08126508481132297,2.595146587370308,p,O,0.112505;0.66857;0.06338,0.1434518663150105
20745,mp-29298,Ba8Ti26O60,,,,,,,,,,,,,,,,,
20746,mp-29362,Ga2Cu2Cl8,1.8173,0.0,1.8822,0.7071067811865476,1.0,0.0,1.0,2.717402635815485,s,Ga,0.0;0.5;0.75,0.1893287646649653,1.179861473254334,d,Cu,0.0;0.0;0.0,0.4573858774344819
20747,mp-29363,Rb48Ga16P32,,,,,,,,5.228845918703099,s,P,0.185658;0.954064;0.3345,0.012561240485170455,4.06774434010083,p,P,0.881007;0.264341;0.044443,0.04407030467013247
20748,mp-29370,Na12B4P8,1.8451,0.0,2.0554,0.5,1.0,0.0,1.0,3.1971630609712847,p,B,0.328668;0.224845;0.817762,0.1250022467132492,2.464519637684746,p,P,0.938602;0.553326;0.731651,0.11713159542259595
20749,mp-29371,Rb16Ga8Sb16,,,,,,,,4.238601232916563,p,Ga,0.222582;0.25;0.180788,0.0426780690801172,3.369612413106508,p,Sb,0.117305;0.75;0.195929,0.07866197712980144
20750,mp-29372,Cs16Ga8Sb16,,,,,,,,4.127601794685119,p,Ga,0.859704;0.75;0.078778,0.04189027268791795,3.5129854470033286,p,Sb,0.79716;0.75;0.218508,0.05782147208002929
20751,mp-29373,K4Al4Sb16,,,,,,,,3.6607412627211646,p,Sb,0.25;0.96418;0.049682,0.05522806928312747,3.213191708916572,p,Sb,0.75;0.328794;0.10089,0.07452296101897328
20752,mp-29374,K4Ga4Sb16,,,,,,,,3.765550803823703,p,Sb,0.25;0.466521;0.449738,0.05055974165709744,3.282223367588317,p,Sb,0.75;0.830739;0.397936,0.07249515747531589
20753,mp-29375,Na12In4S12,2.2756,1.0,2.2756,0.0,1.0,0.0,1.0,3.4833872635434417,s,In,0.572065;0.08271;0.596467,0.07956675369920313,2.7321403751547635,p,S,0.217255;0.996459;0.314432,0.0975305124040487
20754,mp-29376,Na10In2S8,2.0219,1.0,2.0219,0.0,1.0,0.0,1.0,3.046687194300082,s,In,0.75;0.638585;0.824049,0.1558434689499787,2.3029819087771477,p,S,0.75;0.759411;0.120806,0.1334676974712668
20755,mp-29377,K40Ga8Se32,,,,,,,,,,,,,,,,,
20756,mp-29379,K12Bi4Te12,,,,,,,,3.1456817562853416,p,Bi,0.035002;0.035002;0.035002,0.15763930516174085,2.8634557027147722,p,Te,0.617281;0.50001;0.227124,0.07911474688230931
20757,mp-29380,K16Te16As8,,,,,,,,3.8609046834500025,p,As,0.75;0.687477;0.651033,0.07017875523442196,3.3748219300081743,p,Te,0.50803;0.319131;0.679146,0.052937373580861466
20758,mp-29381,Na16Te16As8,,,,,,,,3.9017262590967072,p,As,0.72597;0.148438;0.36551,0.052514587944885366,3.311480807895661,p,Te,0.583541;0.549469;0.707491,0.05771249491214325
20759,mp-29383,K16Ga16Sb32,,,,,,,,4.851043732945173,p,Sb,0.663664;0.968724;0.576105,0.017043476104746116,4.128952513073008,p,Sb,0.138328;0.861672;0.57943,0.03258185723144806
20760,mp-29384,Rb12Tl4Cl24,,,,,,,,3.2636067958293404,s,Tl,0.5;0.5;0.5,0.12579281010298174,3.2221562426978934,p,Cl,0.208889;0.605123;0.850483,0.06796531883276873
20761,mp-29386,K48Sn16Se56,,,,,,,,,,,,,,,,,
20762,mp-29388,K8Ge8Se20,,,,,,,,3.7230317134806685,s,Ge,0.912109;0.232949;0.736812,0.05652853388434648,3.1122962951260247,p,Se,0.25;0.31585;0.199554,0.11750305899584372
20763,mp-29391,Sb4Cl12F8,1.8388,0.0,1.8726,0.4330127018922193,1.0,0.0,1.0,3.232822406160805,s,Sb,0.296715;0.468458;0.735195,0.07945875057601902,2.642999748561881,p,Cl,0.205681;0.304272;0.501231,0.08948957923777523
20764,mp-29584,K4Be1As2,0.8826999999999999,0.0,0.9059,0.7071067811865476,3.0,0.0,1.0,2.4905162444564573,s,As,0.919867;0.919867;0.919867,0.1814534033951969,1.2966424025600831,p,As,0.919867;0.919867;0.919867,0.4390502761259954
20765,mp-29585,K4Cd1As2,0.6091000000000001,0.0,0.6924,0.7071067811865476,3.0,0.0,1.0,2.392660462708605,p,As,0.910498;0.910498;0.910498,0.19968786865756627,1.4358281878770718,p,As,0.089502;0.089502;0.089502,0.4180511715669197
20766,mp-30096,Be4Te14Cl12,,,,,,,,3.2284275438052927,p,Te,0.671666;0.103858;0.628575,0.0734594602572166,3.0260315086773355,p,Te,0.5;0.5;0.760773,0.1176587322066967
20767,mp-30097,Bi4Te14Cl16,,,,,,,,,,,,,,,,,
20768,mp-30213,Sb8Br4F60,,,,,,,,3.5801796420115917,p,Br,0.348644;0.084746;0.314653,0.10556385690428062,3.636490719654059,p,F,0.559549;0.668146;0.268774,0.04568518903989244
20769,mp-30214,Sb4I4F40,,,,,,,,3.4925755322787797,p,I,0.899527;0.649527;0.25,0.10944540788686684,3.2754069819148257,p,F,0.075148;0.825148;0.25,0.06472559865188196
20770,mp-30219,K4Ga4Cl16,4.3705,1.0,4.3705,0.0,1.0,0.0,1.0,3.1800391394348777,s,Ga,0.449055;0.57243;0.683876,0.1136688897654239,2.8428890343614706,p,Cl,0.87895;0.627393;0.06559,0.07582524622699102
20771,mp-30222,Cs12B4S12,,,,,,,,,,,,,,,,,
20772,mp-30548,Tl4B4F16,5.7585,0.0,5.9177,0.0,1.0,0.7071067811865476,1.0,2.5650994863231946,p,Tl,0.25;0.334926;0.686495,0.1857706696349056,2.671237118885492,s,Tl,0.75;0.665074;0.313505,0.14235849024189376
20773,mp-30925,La1N3O6,2.2073,0.0,2.2966000000000006,0.5,3.0,0.8660254037844386,1.0,2.295543378766539,p,N,0.413459;0.874925;0.874925,0.15244040652532956,2.523139672840747,p,O,0.155006;0.155006;0.576741,0.1281100602474885
20774,mp-30926,La4B20O36,,,,,,,,1.5602940455259078,f,La,0.825922;0.250236;0.139958,0.24444097316502802,3.4998881495803347,p,O,0.667842;0.243229;0.95081,0.06466637260493441
20775,mp-30927,Cs1As4F13,5.2844,0.0,5.4252,0.0,1.0,0.6453239738208729,2.0,2.884617725741605,p,As,0.500985;0.211707;0.676459,0.13945104329828892,2.6409788203324767,p,F,0.75;0.25;0.5,0.3350313002937823
20776,mp-30929,Hg16As8O28,,,,,,,,4.4753351109190085,s,Hg,0.053789;0.104633;0.451155,0.03476468068070745,4.076890893475732,s,Hg,0.44191;0.989869;0.902195,0.03444883256574442
20777,mp-30930,Al4I12,3.2639,0.0,3.276,0.6726812023536856,2.0,0.0,1.0,3.2314918185084425,s,Al,0.497152;0.186271;0.453978,0.09024304244864928,2.3491360714127683,p,I,0.770507;0.687026;0.958402,0.1166529789364686
20778,mp-31279,Rb8P42I2,,,,,,,,,,,,,,,,,
20779,mp-31280,K8P42I2,,,,,,,,,,,,,,,,,
20780,mp-31320,Nd2C12N18,,,,,,,,,,,,,,,,,
20781,mp-31321,La2C12N18,3.5301,0.0,3.5355000000000003,0.0,1.0,0.12737589625270238,2.0,1.1009412214565504,f,La,0.714768;0.285232;0.25,0.4672420951938789,3.092251678688442,p,N,0.467159;0.532841;0.25,0.06957409156739094
20782,mp-36447,Al8Co4O16,3.2241000000000013,0.0,3.3397,0.6187184335382291,6.0,0.4948716667284683,8.0,1.2746124040345546,d,Co,0.25;0.25;0.25,0.4451386307948374,1.7406799317835355,d,Co,0.25;0.25;0.25,0.3627722967183191
20783,mp-505412,K8In8S16,,,,,,,,,,,,,,,,,
20784,mp-505490,Rb24Sn6Sb36,,,,,,,,,,,,,,,,,
20785,mp-510015,Ba4Co2Si4O14,3.1381,0.0,3.176,0.0,1.0,0.7071067811865476,1.0,1.2828465429987708,d,Co,0.0;0.0;0.5,0.4499182240016783,2.026307289126675,d,Co,0.5;0.5;0.5,0.3248069729305636
20786,mp-510057,Gd12Nb4S12O16,,,,,,,,1.640051157969731,f,Gd,0.225901;0.495116;0.665125,0.2549334240441393,3.7857111167390216,p,S,0.975188;0.975495;0.005982,0.05238871910673347
20787,mp-510058,Ce4Mo20O32,,,,,,,,,,,,,,,,,
20788,mp-510062,Cs2Sm2Cd2Se6,2.023,1.0,2.023,0.0,1.0,0.0,1.0,2.130088216847987,d,Sm,0.0;0.0;0.0,0.3395999472242568,2.087502671577402,p,Se,0.380941;0.619059;0.451041,0.1894746867503667
